Time (ms), Load Cell 1, Load Cell 2, Acc1 x (g), Acc1 y (g), Acc1 z (g), Gyr1 +x (g), Gyr1 +y (g), Gyr1 +z (g), Acc2 x (g), Acc2 y (g), Acc2 z (g), Gyr2 +x (g), Gyr2 +y (g), Gyr2 +z (g), Encoder (count)
2224,-5,60,0.00075073,-0.00006711,0.99923706,0.13168342,-0.06851193,-0.009613,-0.00019653,0.00092161,1.00005376,0.04379277,-0.04104615,0.03631588,0
2239,-3,60,0.00007934,0.00011599,0.99935913,0.10116585,-0.06851193,-0.009613,-0.00019653,0.00122678,1.00023687,0.01327519,-0.04104615,0.02868648,0
2254,-3,62,0.00050659,-0.00031126,0.99990845,0.09353645,-0.02273556,-0.009613,0.00078003,0.00079954,0.99987066,0.03616337,0.01998901,0.0057983,0
2268,-3,62,0.00007934,0.00066531,1.00003052,0.12405403,-0.05325314,-0.01724239,0.00041382,0.00061643,1.00005376,0.02853398,0.00473022,0.01342769,0
2283,-3,62,-0.00028687,0.00115359,0.99765015,0.15457161,-0.03799435,0.00564579,0.00102417,-0.00036013,0.99877203,0.05142216,0.01235961,0.01342769,0
2298,-3,62,-0.00004273,0.00103152,0.9982605,0.13931282,-0.06851193,0.02853398,0.00102417,-0.00023806,0.99913824,0.03616337,-0.01052857,0.01342769,0
2313,-3,62,-0.00028687,0.00103152,0.99856567,0.10879524,-0.06088253,-0.0019836,0.00041382,-0.00054324,0.99932134,0.05905155,-0.03341676,0.0057983,0
2328,-2,62,0.00026245,0.00090945,0.99819946,0.11642464,-0.03036496,0.00564579,0.00114624,-0.00042117,0.99895513,0.05142216,-0.03341676,0.02105709,0
2342,-2,63,0.00007934,0.00072634,0.99942017,0.13931282,-0.03799435,-0.0019836,-0.0003186,-0.00017703,0.99968755,0.05142216,-0.02578736,0.02868648,0
2357,-2,63,0.00014038,0.00066531,0.99832153,0.13168342,0.00015262,-0.02487179,0.00035278,0.00012815,0.99944341,0.06668095,-0.01815797,0.04394527,0
2372,-2,63,0.0006897,0.0002991,0.99893188,0.08590706,0.00015262,-0.01724239,0.00078003,0.00025022,0.99993169,0.04379277,-0.01815797,0.02105709,0
2387,-2,63,0.00056763,0.00060427,1.00003052,0.11642464,-0.03036496,-0.04013057,0.00023071,0.0005554,1.00090826,0.03616337,-0.07156373,-0.0018311,0
2402,-2,63,0.00093384,0.0002991,1.00192261,0.11642464,-0.03036496,-0.04013057,0.00041382,0.00086057,1.00066411,0.04379277,-0.04867554,0.02105709,0
2417,-3,63,0.00154419,-0.00037229,1.00167847,0.12405403,-0.02273556,-0.02487179,-0.00001343,0.00104368,1.00182378,0.03616337,-0.06393433,0.04394527,0
2431,-3,63,0.00038452,-0.00031126,1.00021362,0.11642464,-0.03036496,-0.02487179,0.00010864,0.00086057,1.00188482,0.02853398,-0.00289918,0.04394527,0
2446,-3,62,0.00081177,-0.00049436,0.99990845,0.10879524,0.00778202,-0.0019836,-0.00044067,0.00067747,1.00182378,0.02090458,0.01998901,0.0057983,0
2461,-3,62,0.00007934,-0.00061643,1.00216675,0.10879524,-0.01510617,-0.009613,-0.00123413,0.00079954,1.00273931,0.02090458,-0.03341676,-0.0018311,0
2476,-3,62,0.00099487,-0.00043333,1.00064087,0.13931282,-0.00747677,-0.02487179,-0.00001343,0.00067747,1.00096929,0.03616337,0.00473022,-0.02471928,0
2491,-3,62,0.0008728,-0.00000608,0.9992981,0.12405403,0.00778202,-0.009613,-0.0001355,0.0005554,1.00084722,0.03616337,-0.04104615,0.03631588,0
2505,-3,62,-0.00004273,0.00109255,0.99868774,0.13168342,-0.03036496,0.00564579,0.00047485,0.0005554,1.0001148,0.02853398,-0.00289918,0.0057983,0
2520,-9,62,0.00038452,0.00097048,0.99856567,0.12405403,-0.01510617,0.01327519,0.00023071,0.00025022,0.99999273,0.05905155,-0.00289918,0.02105709,0
2535,-9,62,-0.0003479,0.00084841,0.99752808,0.12405403,-0.07614133,-0.0019836,-0.0003186,0.00043333,0.99999273,0.04379277,-0.02578736,0.02868648,0
2550,-9,61,0.00026245,0.00121462,0.99813843,0.10879524,-0.06088253,-0.01724239,0.00078003,-0.00005496,0.99913824,0.02090458,0.00473022,0.04394527,0
2565,-9,61,0.00032349,0.00078738,0.9984436,0.11642464,-0.04562375,-0.04775997,0.00047485,0.00000608,0.99950445,0.03616337,0.00473022,0.0057983,0
2580,-9,61,-0.00071411,0.00072634,0.99887085,0.10879524,-0.03036496,-0.01724239,0.00004761,-0.00011599,0.99895513,0.03616337,0.01235961,0.02868648,0
2594,-9,61,0.00020142,0.0004822,0.9992981,0.06301887,-0.00747677,-0.0019836,0.00126831,0.00018919,0.99840581,0.00564579,-0.01815797,-0.0018311,0
2609,-7,61,0.00026245,0.00066531,1.00039673,0.07064827,-0.03036496,-0.0019836,0.00010864,0.0007385,1.0001148,-0.0019836,-0.02578736,0.01342769,0
2624,-7,61,0.00032349,0.00060427,0.99954224,0.08590706,0.00778202,-0.01724239,0.00151245,0.00086057,0.99926031,0.00564579,0.00473022,0.02868648,0
2639,-7,61,0.0006897,0.00072634,0.99935913,0.10116585,0.01541141,-0.02487179,0.00132935,0.00049436,0.99950445,-0.009613,-0.01052857,0.04394527,0
2654,-7,62,0.00014038,0.0002991,0.99960327,0.11642464,-0.00747677,-0.01724239,0.00041382,0.0007385,1.00041997,-0.0019836,-0.01815797,0.02868648,0
2668,-7,62,0.00081177,-0.00012815,0.99856567,0.07827766,0.00015262,-0.0019836,0.0009021,0.00086057,0.99987066,-0.0019836,-0.02578736,0.03631588,0
2683,-7,62,0.00075073,-0.00006711,0.99923706,0.07827766,0.00015262,-0.0019836,-0.00007446,0.00128782,1.00054204,-0.009613,-0.01815797,0.03631588,0
2698,-7,62,0.00075073,-0.00000608,0.99990845,0.10879524,-0.02273556,-0.0019836,0.00053589,0.00110471,1.0001148,0.01327519,0.01235961,0.03631588,0
2713,-5,62,0.00123901,-0.00012815,1.00064087,0.10879524,-0.01510617,-0.01724239,0.00059692,0.00086057,1.00017583,0.00564579,-0.03341676,0.04394527,0
2728,-5,62,0.0006897,0.00017703,0.99905396,0.08590706,-0.05325314,-0.009613,-0.00056274,0.0007385,1.00090826,-0.0019836,-0.02578736,0.05157467,0
2742,-5,67,0.00075073,0.00036013,0.99850464,0.10879524,-0.04562375,-0.0019836,0.00084106,0.00067747,0.99987066,0.01327519,0.0276184,0.02868648,0
2757,-5,67,0.00032349,0.0002991,0.99893188,0.11642464,-0.06088253,-0.0019836,-0.0001355,0.00067747,1.00066411,0.02090458,0.01235961,0.02105709,0
2772,-5,67,0.00007934,-0.00006711,0.99960327,0.11642464,-0.04562375,-0.009613,0.00078003,0.00031126,1.00035894,0.00564579,0.00473022,0.02105709,0
2787,-5,67,0.00014038,0.00036013,0.99777222,0.13168342,-0.03036496,-0.02487179,0.00120728,0.00006711,1.00060308,0.02090458,0.00473022,-0.00946049,0
2802,-3,67,-0.00053101,0.00078738,0.99777222,0.14694221,-0.06088253,-0.0019836,-0.00001343,0.00006711,0.99993169,0.02090458,-0.01815797,0.0057983,0
2817,-3,67,-0.0003479,0.00133669,0.99813843,0.13168342,-0.02273556,0.01327519,0.00139038,0.00025022,0.99877203,0.02090458,0.0276184,-0.0018311,0
2831,-3,67,-0.00022583,0.0015198,0.99911499,0.15457161,-0.01510617,-0.0019836,0.00041382,-0.00017703,1.00035894,-0.0019836,-0.01815797,-0.00946049,0
2846,-3,72,-0.00108032,0.00121462,0.99850464,0.11642464,-0.03036496,-0.0019836,0.00102417,-0.00011599,0.99993169,-0.0019836,0.00473022,0.0057983,0
2861,-3,72,-0.00010376,0.00072634,0.99838257,0.12405403,-0.00747677,-0.009613,0.00078003,0.00067747,0.99950445,-0.01724239,0.00473022,0.01342769,0
2876,-3,72,-0.00071411,0.0004822,0.9992981,0.12405403,-0.04562375,-0.03250118,0.00004761,0.0005554,1.00048101,0.00564579,-0.04104615,-0.0018311,0
2891,-3,72,0.0006897,0.00066531,1.0007019,0.10879524,-0.00747677,-0.04013057,0.00059692,0.0007385,1.0002979,-0.009613,-0.01815797,0.02868648,0
2905,1,72,0.00050659,0.0002991,0.99996948,0.11642464,-0.03036496,-0.04013057,-0.00074585,0.00134885,1.00176275,-0.009613,-0.07156373,0.02105709,0
2920,1,72,-0.00004273,0.00042117,1.00064087,0.12405403,-0.03036496,-0.009613,-0.00001343,0.00092161,1.00078619,-0.009613,-0.05630494,-0.0018311,0
2935,1,72,0.00075073,0.00042117,1.00045776,0.12405403,0.00015262,0.01327519,0.00010864,0.00140989,1.00103033,-0.0019836,-0.04104615,0.02868648,0
2950,1,76,0.00007934,0.00017703,1.00033569,0.10879524,-0.03036496,0.00564579,-0.0013562,0.00147092,1.00212896,0.01327519,-0.07156373,0.02105709,0
2965,1,76,0.0006897,0.00042117,0.99942017,0.08590706,-0.00747677,-0.009613,-0.00050171,0.00153196,1.00218999,0.01327519,0.00473022,-0.00946049,0
2979,1,76,0.0006897,0.00042117,0.99893188,0.10116585,-0.02273556,-0.0019836,-0.00178345,0.00165403,1.0023731,0.00564579,-0.04104615,-0.0018311,0
2994,5,76,0.00014038,0.00036013,1.00119019,0.12405403,-0.04562375,-0.0019836,-0.00019653,0.00098264,1.00182378,0.00564579,-0.00289918,0.0057983,0
3009,5,76,0.00038452,0.00072634,0.99990845,0.13168342,-0.01510617,-0.009613,0.00053589,0.00122678,1.00151861,0.01327519,0.06576537,-0.0018311,0
3024,5,76,0.00007934,0.00103152,1.00076294,0.11642464,-0.04562375,-0.009613,-0.00080688,-0.00011599,1.00090826,0.02090458,0.0276184,0.0057983,0
3039,5,76,0.00001831,0.00133669,1.00021362,0.11642464,-0.03036496,0.00564579,0.00041382,0.00000608,0.99980962,0.03616337,0.0276184,0.01342769,0
3054,5,75,0.00020142,0.00011599,0.99935913,0.10116585,-0.03036496,0.01327519,-0.00037964,0.00018919,0.99987066,0.02853398,-0.01052857,0.02105709,0
3068,5,75,-0.00022583,0.00042117,1.00027466,0.08590706,-0.02273556,0.02853398,0.00084106,0.00025022,1.0001148,0.05142216,0.0276184,-0.0018311,0
3083,9,75,0.00001831,0.00072634,1.00045776,0.10116585,0.00015262,0.02090458,0.00078003,-0.00005496,0.99932134,0.02090458,0.05813598,-0.03234867,0
3098,9,75,-0.00028687,0.00072634,0.9994812,0.09353645,-0.00747677,-0.0019836,-0.0001355,-0.00011599,0.99980962,0.03616337,0.01998901,-0.02471928,0
3113,9,75,-0.00004273,0.00023806,0.99978638,0.10116585,0.00015262,0.00564579,0.00053589,-0.00023806,0.99993169,0.02853398,0.04287719,-0.01708988,0
3128,9,75,0.00026245,-0.00018919,0.99899292,0.10116585,0.00778202,-0.0019836,0.00059692,0.00018919,1.00054204,0.02090458,-0.00289918,-0.03234867,0
3142,9,75,-0.0001648,-0.00000608,0.99996948,0.09353645,-0.00747677,0.00564579,0.00004761,0.00079954,1.00103033,-0.0019836,0.00473022,-0.02471928,0
3157,9,76,0.00044556,0.00011599,0.99746704,0.08590706,0.0306702,0.01327519,0.00023071,0.00098264,1.00066411,0.01327519,0.00473022,0.02105709,0
3172,9,76,0.00007934,-0.00031126,0.99832153,0.07827766,0.01541141,0.00564579,-0.00068481,0.00037229,1.00121343,0.01327519,-0.05630494,0.05157467,0
3187,11,76,-0.00004273,-0.00031126,0.99899292,0.10879524,0.01541141,-0.02487179,-0.00007446,0.00061643,1.00127447,0.00564579,-0.01815797,0.06683345,0
3202,11,76,0.00050659,-0.00012815,0.99899292,0.11642464,0.03829959,-0.009613,0.00047485,0.00098264,1.00121343,0.02090458,-0.01052857,0.10498042,0
3217,11,76,-0.00028687,0.00011599,0.99984741,0.11642464,0.00015262,-0.0019836,-0.00080688,0.00079954,1.00151861,0.01327519,-0.01052857,0.05920406,0
3231,11,76,0.00038452,0.00023806,0.9994812,0.11642464,-0.00747677,0.01327519,0.00016968,0.00049436,1.00157964,0.02090458,0.00473022,0.03631588,0
3246,11,72,0.00001831,0.00017703,0.99716187,0.07064827,0.01541141,0.02090458,-0.00074585,0.00012815,1.00206792,0.02090458,-0.02578736,0.03631588,0
3261,11,72,-0.0001648,0.00066531,0.99862671,0.09353645,-0.03036496,0.04379277,-0.00044067,0.00025022,1.00109136,0.05142216,-0.01815797,0.0057983,0
3276,9,72,0.00044556,0.00115359,0.99880981,0.08590706,-0.01510617,0.02090458,0.00059692,0.00037229,1.00145757,0.05142216,0.00473022,0.02868648,0
3291,9,72,-0.00046997,0.00115359,0.99960327,0.07064827,-0.06088253,0.02090458,-0.00007446,0.00061643,1.00103033,0.03616337,-0.03341676,0.03631588,0
3306,9,72,-0.00028687,0.00109255,0.99893188,0.09353645,-0.05325314,0.04379277,0.00108521,0.0007385,0.99944341,0.02090458,0.0276184,0.04394527,0
3320,9,72,0.00001831,0.00139773,0.99972534,0.09353645,-0.03036496,0.01327519,0.00004761,0.00067747,0.99999273,0.01327519,-0.00289918,0.02868648,0
3335,9,72,-0.00065308,0.00127566,1.00119019,0.07827766,-0.02273556,0.02090458,0.00023071,0.00061643,1.0001148,0.02090458,0.01998901,0.03631588,0
3350,9,71,0.00014038,0.00072634,1.00100708,0.09353645,-0.01510617,0.02090458,0.00084106,0.00079954,0.99858892,-0.0019836,0.01998901,0.0057983,0
3365,9,71,-0.00053101,0.00060427,1.00125122,0.10116585,-0.03036496,0.02090458,-0.00050171,0.00043333,1.00054204,0.00564579,-0.03341676,-0.0018311,0
3380,7,71,0.00007934,0.00060427,1.00039673,0.09353645,-0.01510617,0.02853398,0.00016968,-0.00017703,0.99993169,0.01327519,0.00473022,-0.01708988,0
3395,7,71,0.00050659,0.00127566,0.99923706,0.08590706,0.00015262,0.02090458,-0.00007446,0.00067747,1.0013355,0.02090458,-0.01815797,-0.00946049,0
3409,7,71,0.0006897,0.00072634,1.00009155,0.08590706,-0.01510617,-0.01724239,0.00059692,0.0007385,1.0011524,0.01327519,-0.01052857,0.0057983,0
3424,7,71,0.00130005,0.00005496,0.99923706,0.07064827,0.00778202,-0.01724239,0.00139038,0.00116575,1.00078619,-0.01724239,-0.00289918,0.02105709,0
3439,7,71,0.00075073,-0.00025022,1.00076294,0.09353645,-0.01510617,-0.01724239,-0.00019653,0.00086057,1.00121343,-0.01724239,-0.04867554,0.02105709,0
3454,7,69,0.00056763,-0.00092161,0.99984741,0.08590706,-0.00747677,-0.01724239,-0.00025757,0.00067747,1.00127447,-0.0019836,0.00473022,0.02105709,0
3469,4,69,0.00130005,-0.00018919,0.99960327,0.08590706,-0.00747677,-0.0019836,-0.00074585,0.00116575,1.00078619,0.01327519,-0.04104615,0.04394527,0
3483,4,69,0.0006897,-0.00031126,1.00057983,0.10879524,-0.02273556,-0.0019836,-0.00050171,0.0007385,1.00090826,0.04379277,-0.04104615,0.06683345,0
3498,4,69,0.00130005,-0.00006711,1.00106812,0.10879524,0.00778202,-0.0019836,0.00004761,0.00147092,1.00023687,-0.0019836,0.00473022,0.07446285,0
3513,4,69,-0.00004273,0.0002991,0.99978638,0.09353645,0.00015262,-0.03250118,-0.00074585,0.00037229,1.00145757,0.00564579,-0.04867554,0.07446285,0
3528,4,69,0.00007934,0.0002991,0.99917603,0.08590706,-0.01510617,-0.04775997,0.00023071,-0.00005496,1.00084722,-0.009613,0.0276184,0.08209224,0
3543,4,69,0.00044556,0.00060427,0.99905396,0.06301887,0.01541141,-0.009613,0.00035278,-0.00036013,1.00017583,0.02090458,-0.01815797,0.08209224,0
3557,4,68,-0.00010376,0.00097048,1.00039673,0.06301887,-0.00747677,-0.009613,0.00071899,0.00025022,0.99950445,0.03616337,-0.01052857,0.06683345,0
3572,3,68,0.00020142,0.00115359,0.99923706,0.06301887,0.00015262,-0.01724239,0.00187866,0.00000608,0.99987066,0.05142216,0.01235961,0.03631588,0
3587,3,68,-0.00059204,0.00103152,0.99990845,0.09353645,-0.01510617,-0.009613,0.00047485,-0.00036013,1.00078619,0.04379277,-0.01052857,0.03631588,0
3602,3,68,-0.00120239,0.00109255,0.99954224,0.11642464,-0.03036496,0.00564579,0.0009021,-0.00054324,0.99962652,0.03616337,-0.01052857,-0.0018311,0
3617,3,68,-0.00028687,0.00090945,0.99905396,0.10116585,-0.01510617,-0.009613,0.0019397,-0.00005496,0.99901617,-0.009613,0.00473022,0.0057983,0
3632,3,68,-0.00077515,0.00060427,0.99868774,0.13931282,-0.06088253,-0.009613,0.00065796,0.00043333,1.00023687,-0.02487179,-0.00289918,0.01342769,0
3646,3,68,0.00020142,0.00090945,0.99850464,0.13168342,0.00015262,-0.02487179,0.00181763,0.00061643,1.00005376,-0.0019836,0.00473022,0.02105709,0
3661,3,65,0.00007934,0.0004822,0.99923706,0.162201,-0.02273556,-0.009613,-0.0001355,0.00098264,0.99999273,-0.009613,-0.06393433,0.01342769,0
3676,3,65,0.00001831,0.00066531,0.99942017,0.13168342,-0.03799435,-0.03250118,-0.00044067,0.0005554,0.99993169,-0.01724239,-0.05630494,0.04394527,0
3691,3,65,0.00099487,0.00042117,0.99942017,0.13168342,-0.01510617,-0.01724239,0.00010864,0.00092161,0.99938238,-0.009613,-0.04104615,0.03631588,0
3706,3,65,0.00075073,0.00054324,1.0007019,0.13168342,-0.03799435,0.01327519,-0.00129517,0.00116575,1.00084722,-0.04013057,-0.04867554,0.02868648,0
3720,3,65,0.00160522,0.00017703,1.00033569,0.10116585,0.00015262,-0.009613,-0.00007446,0.00147092,1.0002979,-0.03250118,0.00473022,0.07446285,0
3735,3,65,0.00062866,-0.00061643,0.99984741,0.10879524,-0.00747677,0.01327519,-0.00086792,0.00122678,1.00041997,-0.04013057,-0.02578736,0.06683345,0
3750,4,61,-0.0003479,-0.00025022,0.99838257,0.10879524,-0.03036496,-0.0019836,-0.00123413,0.00104368,1.00035894,-0.009613,-0.00289918,0.04394527,0
3765,4,61,0.00038452,0.00023806,0.99819946,0.10116585,0.00015262,0.00564579,-0.0001355,0.00116575,0.99901617,0.01327519,0.04287719,0.05920406,0
3780,4,61,0.00026245,-0.00018919,0.99899292,0.10116585,-0.03799435,-0.01724239,-0.00062378,0.0007385,0.99932134,0.02090458,0.00473022,0.02868648,0
3794,4,61,0.00032349,0.00011599,0.99801636,0.10879524,-0.03036496,-0.01724239,0.00157349,0.00006711,0.99901617,0.01327519,0.07339477,0.02868648,0
3809,4,61,0.00056763,0.00084841,0.99856567,0.13931282,-0.05325314,-0.04013057,-0.00019653,-0.00005496,0.99993169,0.02090458,0.0276184,0.04394527,0
3824,4,61,-0.00077515,0.00109255,0.99996948,0.11642464,-0.06851193,-0.02487179,0.00010864,0.00006711,0.99962652,0.03616337,0.0276184,0.04394527,0
3839,4,61,-0.00022583,0.00139773,0.99954224,0.13168342,-0.04562375,-0.04013057,0.00114624,0.00000608,0.99846685,0.04379277,0.05813598,0.03631588,0
3854,1,57,-0.00010376,0.00139773,0.99960327,0.11642464,-0.03799435,-0.009613,0.00029175,-0.0002991,0.99993169,0.05142216,0.0352478,0.04394527,0
3869,1,57,0.00026245,0.00127566,0.99935913,0.13931282,-0.01510617,0.00564579,0.00132935,0.00031126,0.99926031,0.02090458,0.05050658,0.05157467,0
3883,1,57,0.00001831,0.00164187,0.99917603,0.12405403,-0.01510617,0.01327519,0.00059692,-0.00023806,0.99980962,0.02090458,0.00473022,0.02105709,0
3898,1,57,-0.00053101,0.0015198,0.99990845,0.12405403,-0.03799435,0.01327519,-0.00019653,-0.00054324,0.99993169,0.05905155,-0.03341676,0.05920406,0
3913,1,57,0.00020142,0.00115359,0.99972534,0.14694221,-0.00747677,-0.009613,0.00132935,0.00018919,0.99993169,0.03616337,0.01998901,0.05920406,0
3928,1,57,0.00020142,0.00066531,1.00076294,0.14694221,-0.02273556,-0.01724239,0.00035278,0.0007385,1.00054204,0.00564579,-0.04104615,0.03631588,0
3943,-6,57,-0.00022583,0.0002991,1.00149536,0.15457161,-0.03036496,-0.009613,0.00157349,0.00134885,1.00023687,-0.009613,-0.03341676,0.07446285,0
3958,-6,53,0.00111694,-0.00037229,0.99966431,0.10879524,0.00015262,-0.0019836,0.00035278,0.00092161,1.00054204,-0.0019836,-0.04104615,0.05157467,0
3972,-6,53,0.00062866,-0.00037229,0.99942017,0.13931282,0.00015262,0.01327519,-0.00074585,0.00153196,1.00164068,-0.01724239,-0.04867554,0.04394527,0
3987,-6,53,0.00111694,-0.00025022,1.00064087,0.12405403,0.02304081,0.01327519,0.0009021,0.00128782,1.00023687,-0.01724239,0.01998901,0.05157467,0
4002,-6,53,0.00160522,-0.00037229,0.99978638,0.13931282,0.01541141,-0.009613,-0.00001343,0.00153196,1.00145757,-0.03250118,-0.01052857,0.02105709,0
4017,-6,53,0.00105591,-0.00006711,0.99978638,0.12405403,-0.04562375,-0.04775997,-0.00086792,0.00171506,1.00164068,-0.009613,0.01235961,0.0057983,0
4032,-6,53,0.00130005,0.00017703,0.99868774,0.11642464,-0.02273556,-0.06301875,0.00071899,0.00134885,1.00017583,0.01327519,0.01998901,-0.0018311,0
4046,-10,53,0.00026245,0.00036013,1.00021362,0.11642464,-0.03799435,-0.04013057,-0.0013562,0.00086057,1.0002979,0.02853398,-0.01052857,0.01342769,0
4061,-10,51,-0.00028687,0.0002991,1.00015259,0.12405403,-0.03036496,-0.04013057,0.00047485,0.00043333,0.99895513,0.02090458,0.05813598,0.02105709,0
4076,-10,51,0.00026245,-0.00006711,0.99905396,0.11642464,-0.02273556,-0.04775997,0.00004761,0.00018919,1.00017583,0.01327519,0.04287719,0.02105709,0
4091,-10,51,-0.00077515,0.0002991,0.99874878,0.10116585,-0.05325314,-0.03250118,-0.00092896,-0.00042117,1.00035894,-0.0019836,0.01235961,0.02868648,0
4106,-10,51,-0.0003479,0.00036013,0.99917603,0.11642464,-0.03036496,-0.01724239,0.00120728,-0.00097048,0.99956548,0.01327519,0.01235961,0.02105709,0
4120,-10,51,-0.00095825,0.0004822,1.00094604,0.14694221,-0.06088253,-0.02487179,-0.00007446,-0.00090945,1.00048101,0.00564579,-0.03341676,-0.00946049,0
4135,-11,51,-0.00095825,0.00042117,1.00149536,0.12405403,-0.06088253,-0.009613,0.00096313,-0.00090945,0.99987066,-0.0019836,0.01998901,0.02105709,0
4150,-11,51,0.00007934,0.00042117,0.99990845,0.13931282,-0.03799435,0.00564579,0.00071899,-0.00011599,0.99968755,0.00564579,0.00473022,-0.00946049,0
4165,-11,51,-0.0003479,0.00036013,1.00094604,0.12405403,-0.03799435,0.00564579,-0.00037964,0.00012815,0.99987066,-0.009613,0.01998901,0.01342769,0
4180,-11,51,0.00050659,0.00017703,1.00039673,0.13168342,0.01541141,-0.0019836,0.00071899,0.00043333,0.99840581,0.00564579,0.04287719,0.02105709,0
4195,-11,51,0.00001831,0.00005496,1.00082397,0.14694221,-0.00747677,-0.02487179,-0.00080688,0.00012815,0.99980962,0.02090458,-0.01815797,0.04394527,0
4209,-11,51,0.00044556,-0.00049436,1.00137329,0.162201,0.00015262,-0.02487179,0.00084106,0.00086057,0.99956548,0.01327519,0.0352478,0.0057983,0
4224,-11,51,0.00050659,-0.00086057,1.00106812,0.14694221,0.00778202,-0.0019836,0.00053589,0.00171506,0.99974859,0.01327519,-0.01052857,0.0057983,0
4239,-7,51,0.00020142,-0.0007385,1.00082397,0.13168342,-0.01510617,-0.0019836,-0.00098999,0.00159299,1.00054204,-0.0019836,-0.04867554,0.0057983,0
4254,-7,55,0.00105591,-0.00061643,0.99954224,0.13931282,0.00015262,-0.03250118,0.00078003,0.00153196,1.00005376,0.00564579,-0.02578736,0.02105709,0
4269,-7,55,0.00032349,-0.00018919,0.9992981,0.11642464,0.00778202,-0.009613,-0.00123413,0.00159299,1.00164068,0.02853398,-0.04104615,0.04394527,0
4283,-7,55,0.00056763,-0.0005554,0.99960327,0.13168342,-0.00747677,0.00564579,-0.00025757,0.00134885,1.00054204,0.02090458,0.01998901,0.04394527,0
4298,-7,55,0.00123901,-0.0005554,0.9994812,0.10116585,-0.00747677,0.01327519,0.00010864,0.00092161,1.00096929,-0.0019836,0.01235961,0.03631588,0
4313,-7,55,0.00038452,-0.00037229,1.00088501,0.10116585,-0.06088253,0.00564579,-0.00111206,0.00110471,1.00109136,0.02090458,-0.01815797,0.03631588,0
4328,-8,55,0.00020142,0.00005496,1.0007019,0.11642464,-0.06088253,0.00564579,0.00016968,0.00067747,1.00078619,0.02090458,0.0276184,0.01342769,0
4343,-8,55,-0.00040894,0.00054324,1.00119019,0.09353645,-0.06851193,0.02090458,-0.00019653,0.00061643,1.00096929,0.05905155,-0.00289918,0.02105709,0
4357,-8,56,-0.00083618,0.00109255,1.00027466,0.10116585,-0.03799435,-0.0019836,0.00041382,0.00049436,0.99932134,0.02853398,0.01235961,0.03631588,0
4372,-8,56,-0.0001648,0.00158083,0.99923706,0.10879524,-0.02273556,0.00564579,0.00108521,0.00037229,0.99944341,0.02090458,0.00473022,0.01342769,0
4387,-8,56,-0.00077515,0.00066531,0.99935913,0.11642464,-0.03036496,0.02090458,-0.00007446,-0.00042117,0.99987066,0.00564579,-0.01052857,0.02868648,0
4402,-8,56,0.00007934,0.00042117,1.00057983,0.11642464,0.00015262,0.02090458,0.00102417,-0.00066531,0.99871099,-0.02487179,0.0276184,0.02868648,0
4417,-11,56,-0.00004273,0.00078738,0.99984741,0.10879524,-0.00747677,0.02853398,0.0009021,-0.00078738,0.99901617,-0.01724239,-0.03341676,0.04394527,0
4432,-11,56,-0.0003479,0.00011599,0.99966431,0.09353645,-0.01510617,0.01327519,0.00102417,-0.0002991,0.99956548,-0.02487179,0.00473022,0.03631588,0
4446,-11,56,0.00075073,-0.00025022,1.00131226,0.10879524,0.02304081,0.02090458,0.00059692,0.00012815,0.99987066,-0.0019836,-0.00289918,0.04394527,0
4461,-11,55,0.00075073,-0.0005554,1.00125122,0.15457161,-0.01510617,0.00564579,-0.00037964,0.00025022,1.00096929,-0.009613,-0.03341676,0.04394527,0
4476,-11,55,0.00062866,-0.00049436,1.00161743,0.13168342,0.02304081,0.00564579,0.00084106,0.00037229,1.0011524,0.00564579,0.01235961,-0.0018311,0
4491,-11,55,0.00117798,-0.00067747,1.0015564,0.10879524,0.01541141,-0.01724239,0.00023071,0.00061643,1.0011524,0.01327519,-0.03341676,-0.00946049,0
4506,-11,55,-0.0001648,-0.00098264,1.00222778,0.10116585,-0.00747677,-0.0019836,0.00035278,0.00061643,1.00127447,-0.02487179,0.01235961,-0.00946049,0
4521,-8,55,0.00062866,-0.00061643,1.00222778,0.11642464,-0.01510617,-0.01724239,0.00004761,0.00067747,1.00054204,-0.04775997,0.01998901,0.01342769,0
